id,title,display_name,publication_date,language
https://openalex.org/W2110429782,Spectral Analysis and its Applications.,Spectral Analysis and its Applications.,1969-12-01,en
https://openalex.org/W2917520831,Obesity: global epidemiology and pathogenesis,Obesity: global epidemiology and pathogenesis,2019-02-27,en
https://openalex.org/W1531653575,Techniques for Testing the Constancy of Regression Relationships Over Time,Techniques for Testing the Constancy of Regression Relationships Over Time,1975-01-01,en
https://openalex.org/W1559742681,"Rett syndrome is caused by mutations in X-linked MECP2, encoding methyl-CpG-binding protein 2","Rett syndrome is caused by mutations in X-linked MECP2, encoding methyl-CpG-binding protein 2",1999-10-01,en
https://openalex.org/W2122511023,Robust Responses of the Hydrological Cycle to Global Warming,Robust Responses of the Hydrological Cycle to Global Warming,2006-11-01,en
https://openalex.org/W2899773405,"Global, regional, and national comparative risk assessment of 84 behavioural, environmental and occupational, and metabolic risks or clusters of risks for 195 countries and territories, 1990–2017: a systematic analysis for the Global Burden of Disease Study 2017","Global, regional, and national comparative risk assessment of 84 behavioural, environmental and occupational, and metabolic risks or clusters of risks for 195 countries and territories, 1990–2017: a systematic analysis for the Global Burden of Disease Study 2017",2018-11-01,en
https://openalex.org/W4256216147,Institutions,Institutions,1991-02-01,en
https://openalex.org/W1527571715,Cybernetics or Control and Communication in the Animal and the Machine,Cybernetics or Control and Communication in the Animal and the Machine,2019-10-08,en
https://openalex.org/W2095028064,Quantum-Sized Carbon Dots for Bright and Colorful Photoluminescence,Quantum-Sized Carbon Dots for Bright and Colorful Photoluminescence,2006-05-23,en
https://openalex.org/W2125860227,Empirical threshold values for quantitative trait mapping.,Empirical threshold values for quantitative trait mapping.,1994-11-01,en
https://openalex.org/W2146950091,Divergence measures based on the Shannon entropy,Divergence measures based on the Shannon entropy,1991-01-01,en
https://openalex.org/W2150184000,Living Free-Radical Polymerization by Reversible Addition−Fragmentation Chain Transfer:  The RAFT Process,Living Free-Radical Polymerization by Reversible Addition−Fragmentation Chain Transfer:  The RAFT Process,1998-07-22,en
https://openalex.org/W2005334224,Matrix Metalloproteinases: Regulators of the Tumor Microenvironment,Matrix Metalloproteinases: Regulators of the Tumor Microenvironment,2010-04-01,en
https://openalex.org/W2034082915,The gut microbiota shapes intestinal immune responses during health and disease,The gut microbiota shapes intestinal immune responses during health and disease,2009-04-03,en
https://openalex.org/W2040993216,Communication and Persuasion: Central and Peripheral Routes to Attitude Change,Communication and Persuasion: Central and Peripheral Routes to Attitude Change,2015-11-05,en
https://openalex.org/W1611854178,Proposed minimum reporting standards for chemical analysis,Proposed minimum reporting standards for chemical analysis,2007-09-11,en
https://openalex.org/W2062340785,Gaussian Basis Functions for Use in Molecular Calculations. I. Contraction of (9s5p) Atomic Basis Sets for the First-Row Atoms,Gaussian Basis Functions for Use in Molecular Calculations. I. Contraction of (9s5p) Atomic Basis Sets for the First-Row Atoms,1970-10-01,en
https://openalex.org/W2145094598,Stacked Denoising Autoencoders: Learning Useful Representations in a Deep Network with a Local Denoising Criterion,Stacked Denoising Autoencoders: Learning Useful Representations in a Deep Network with a Local Denoising Criterion,2010-01-01,en
https://openalex.org/W2148083007,The Columbia–Suicide Severity Rating Scale: Initial Validity and Internal Consistency Findings From Three Multisite Studies With Adolescents and Adults,The Columbia–Suicide Severity Rating Scale: Initial Validity and Internal Consistency Findings From Three Multisite Studies With Adolescents and Adults,2011-12-01,en
https://openalex.org/W2623785075,Adaptive Control,Adaptive Control,1989-01-01,en
https://openalex.org/W2017821362,Mosaic organization of DNA nucleotides,Mosaic organization of DNA nucleotides,1994-02-01,en
https://openalex.org/W2070854196,DEFINING SUPPLY CHAIN MANAGEMENT,DEFINING SUPPLY CHAIN MANAGEMENT,2001-09-01,en
https://openalex.org/W2100932663,Origins and Mechanisms of miRNAs and siRNAs,Origins and Mechanisms of miRNAs and siRNAs,2009-02-01,en
https://openalex.org/W2163274894,Thresholding of Statistical Maps in Functional Neuroimaging Using the False Discovery Rate,Thresholding of Statistical Maps in Functional Neuroimaging Using the False Discovery Rate,2002-04-01,en
https://openalex.org/W2110808180,How good are my data and what is the resolution?,How good are my data and what is the resolution?,2013-06-12,en
https://openalex.org/W2128573775,Cohort Profile: The China Health and Retirement Longitudinal Study (CHARLS),Cohort Profile: The China Health and Retirement Longitudinal Study (CHARLS),2012-12-12,en
https://openalex.org/W3202964273,Surviving sepsis campaign: international guidelines for management of sepsis and septic shock 2021,Surviving sepsis campaign: international guidelines for management of sepsis and septic shock 2021,2021-10-02,en
https://openalex.org/W4211130665,Rethinking Rumination,Rethinking Rumination,2008-09-01,en
https://openalex.org/W1655203505,The Economic Approach to Human Behavior,The Economic Approach to Human Behavior,1976-01-01,en
https://openalex.org/W1983763042,Vascular Endothelial Growth Factor Is a Secreted Angiogenic Mitogen,Vascular Endothelial Growth Factor Is a Secreted Angiogenic Mitogen,1989-12-08,en
https://openalex.org/W4244494905,Pattern Classification,Pattern Classification,2001-01-01,en
https://openalex.org/W2124679671,TCMSP: a database of systems pharmacology for drug discovery from herbal medicines,TCMSP: a database of systems pharmacology for drug discovery from herbal medicines,2014-04-16,en
https://openalex.org/W2155106456,GroupLens,GroupLens,1994-01-01,en
https://openalex.org/W2156304718,Typology of sociotechnical transition pathways,Typology of sociotechnical transition pathways,2007-02-21,en
https://openalex.org/W2157122373,Staff Burn‐Out,Staff Burn‐Out,1974-01-01,en
https://openalex.org/W2098287790,The Chronic Fatigue Syndrome: A Comprehensive Approach to Its Definition and Study,The Chronic Fatigue Syndrome: A Comprehensive Approach to Its Definition and Study,1994-12-15,en
https://openalex.org/W2135314242,Frequent deletions and down-regulation of micro- RNA genes <i>miR15</i> and <i>miR16</i> at 13q14 in chronic lymphocytic leukemia,Frequent deletions and down-regulation of micro- RNA genes <i>miR15</i> and <i>miR16</i> at 13q14 in chronic lymphocytic leukemia,2002-11-14,en
https://openalex.org/W2116064496,Training Products of Experts by Minimizing Contrastive Divergence,Training Products of Experts by Minimizing Contrastive Divergence,2002-08-01,en
https://openalex.org/W2900509361,"Qualitative inquiry and research design: Choosing among five approaches, 2nd ed.","Qualitative inquiry and research design: Choosing among five approaches, 2nd ed.",2007-01-01,en
https://openalex.org/W2901065930,Trace Elements in Soils and Plants,Trace Elements in Soils and Plants,2000-11-08,en
https://openalex.org/W3136955306,Post-acute COVID-19 syndrome,Post-acute COVID-19 syndrome,2021-03-22,en
https://openalex.org/W2160084442,"Tight regulation, modulation, and high-level expression by vectors containing the arabinose PBAD promoter","Tight regulation, modulation, and high-level expression by vectors containing the arabinose PBAD promoter",1995-07-01,en
https://openalex.org/W2582602949,Management of Chronic Kidney Disease Patients in the Intensive Care Unit: Mixing Acute and Chronic Illness,Management of Chronic Kidney Disease Patients in the Intensive Care Unit: Mixing Acute and Chronic Illness,2017-01-01,en
https://openalex.org/W4233792883,Purity and Danger,Purity and Danger,2003-08-29,en
https://openalex.org/W1670573097,A frameshift mutation in NOD2 associated with susceptibility to Crohn's disease,A frameshift mutation in NOD2 associated with susceptibility to Crohn's disease,2001-05-01,en
https://openalex.org/W1987604705,"Questionnaire Design, Interviewing and Attitude Measurement","Questionnaire Design, Interviewing and Attitude Measurement",1993-08-01,en
https://openalex.org/W2006309149,Inequalities: Theory of Majorization and its Applications.,Inequalities: Theory of Majorization and its Applications.,1981-06-01,en
https://openalex.org/W2016983859,Tumor-associated B7-H1 promotes T-cell apoptosis: A potential mechanism of immune evasion,Tumor-associated B7-H1 promotes T-cell apoptosis: A potential mechanism of immune evasion,2002-06-24,en
https://openalex.org/W365713858,Glossary of Indian Medicinal Plants,Glossary of Indian Medicinal Plants,1956-01-01,en
https://openalex.org/W2080843536,A General Model for the Origin of Allometric Scaling Laws in Biology,A General Model for the Origin of Allometric Scaling Laws in Biology,1997-04-04,en
https://openalex.org/W2137524155,What Makes Professional Development Effective? Results From a National Sample of Teachers,What Makes Professional Development Effective? Results From a National Sample of Teachers,2001-01-01,en
https://openalex.org/W2740726397,The effect of multiple adverse childhood experiences on health: a systematic review and meta-analysis,The effect of multiple adverse childhood experiences on health: a systematic review and meta-analysis,2017-07-31,en
https://openalex.org/W2995576379,Assessing measurement model quality in PLS-SEM using confirmatory composite analysis,Assessing measurement model quality in PLS-SEM using confirmatory composite analysis,2019-12-10,en
https://openalex.org/W1644143258,The Global Deterioration Scale for assessment of primary degenerative dementia,The Global Deterioration Scale for assessment of primary degenerative dementia,1982-09-01,en
https://openalex.org/W1907806866,Simple methods for estimating the numbers of synonymous and nonsynonymous nucleotide substitutions.,Simple methods for estimating the numbers of synonymous and nonsynonymous nucleotide substitutions.,1986-09-01,en
https://openalex.org/W2072923279,The structure of suspended graphene sheets,The structure of suspended graphene sheets,2007-02-28,en
https://openalex.org/W2141125801,"Computational Tools for Probing Interactions in Multiple Linear Regression, Multilevel Modeling, and Latent Curve Analysis","Computational Tools for Probing Interactions in Multiple Linear Regression, Multilevel Modeling, and Latent Curve Analysis",2006-12-01,en
https://openalex.org/W653761051,Optimum Array Processing,Optimum Array Processing,2002-03-22,en
https://openalex.org/W1551542124,Concepts and Applications of Finite Element Analysis,Concepts and Applications of Finite Element Analysis,1974-01-01,en
https://openalex.org/W2771472591,Inflammatory responses and inflammation-associated diseases in organs,Inflammatory responses and inflammation-associated diseases in organs,2017-12-14,en
https://openalex.org/W3035915797,Online Learning: A Panacea in the Time of COVID-19 Crisis,Online Learning: A Panacea in the Time of COVID-19 Crisis,2020-06-20,en
https://openalex.org/W3111590711,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK","Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020-12-08,en
